store_id,sku_id,date,regular_price,promo_price
S007,D054,2025-12-11,115.77,
S007,D054,2025-12-12,118.46,
S007,D054,2025-12-13,118.14,
S007,D054,2025-12-14,118.41,
S007,D054,2025-12-15,115.79,
S007,D054,2025-12-16,115.65,
S007,D054,2025-12-17,118.25,
S007,D054,2025-12-18,118.35,111.23
S007,D054,2025-12-19,118.4,
S007,D054,2025-12-20,118.2,
S007,D054,2025-12-21,117.43,
S007,D054,2025-12-22,115.6,
S007,D054,2025-12-23,116.36,
S007,D054,2025-12-24,117.53,
S007,D054,2025-12-25,118.29,114.25
S007,D054,2025-12-26,115.8,
S007,D054,2025-12-27,117.39,
S007,D054,2025-12-28,117.55,
S007,D054,2025-12-29,117.99,105.76
S007,D045,2025-10-01,99.66,
S007,D045,2025-10-02,99.91,
S007,D045,2025-10-03,102.02,
S007,D045,2025-10-04,101.97,94.95
S007,D045,2025-10-05,100.0,
S007,D045,2025-10-06,100.78,
S007,D045,2025-10-07,101.4,
S007,D045,2025-10-08,101.43,
S007,D045,2025-10-09,99.68,
S007,D045,2025-10-10,100.15,96.23
S007,D045,2025-10-11,99.51,
S007,D045,2025-10-12,99.76,
S007,D045,2025-10-13,101.36,
S007,D045,2025-10-14,101.97,
S007,D045,2025-10-15,100.64,94.32
S007,D045,2025-10-16,100.99,97.56
S007,D045,2025-10-17,100.44,96.54
S007,D045,2025-10-18,101.23,
S007,D045,2025-10-19,99.96,
S007,D045,2025-10-20,101.44,
S007,D045,2025-10-21,101.6,
S007,D045,2025-10-22,100.13,90.65
S007,D045,2025-10-23,100.24,
S007,D045,2025-10-24,101.21,94.24
S007,D045,2025-10-25,100.18,
S007,D045,2025-10-26,102.16,
S007,D045,2025-10-27,101.45,
S007,D045,2025-10-28,99.87,
S007,D045,2025-10-29,101.2,
S007,D045,2025-10-30,102.43,
S007,D045,2025-10-31,101.9,
S007,D045,2025-11-01,100.21,93.74
S007,D045,2025-11-02,100.39,
S007,D045,2025-11-03,101.6,
S007,D045,2025-11-04,101.11,
S007,D045,2025-11-05,100.91,
S007,D045,2025-11-06,99.73,
S007,D045,2025-11-07,99.6,
S007,D045,2025-11-08,101.62,91.82
S007,D045,2025-11-09,99.96,
S007,D045,2025-11-10,101.24,93.28
S007,D045,2025-11-11,100.13,
S007,D045,2025-11-12,99.82,
S007,D045,2025-11-13,100.95,
S007,D045,2025-11-14,102.37,
S007,D045,2025-11-15,101.75,
S007,D045,2025-11-16,101.48,
S007,D045,2025-11-17,100.18,89.08
S007,D045,2025-11-18,102.38,
S007,D045,2025-11-19,100.23,
S007,D045,2025-11-20,101.64,
S007,D045,2025-11-21,100.82,
S007,D045,2025-11-22,100.18,
S007,D045,2025-11-23,100.13,94.33
S007,D045,2025-11-24,101.62,
S007,D045,2025-11-25,100.04,
S007,D045,2025-11-26,102.34,
S007,D045,2025-11-27,102.39,
S007,D045,2025-11-28,101.9,
S007,D045,2025-11-29,101.38,
S007,D045,2025-11-30,102.25,
S007,D045,2025-12-01,99.83,
S007,D045,2025-12-02,100.28,
S007,D045,2025-12-03,100.2,
S007,D045,2025-12-04,101.06,97.68
S007,D045,2025-12-05,100.97,
S007,D045,2025-12-06,100.31,
S007,D045,2025-12-07,101.4,
S007,D045,2025-12-08,100.49,
S007,D045,2025-12-09,101.82,
S007,D045,2025-12-10,100.84,
S007,D045,2025-12-11,101.63,
S007,D045,2025-12-12,102.38,
S007,D045,2025-12-13,101.72,
S007,D045,2025-12-14,100.77,
S007,D045,2025-12-15,100.07,
S007,D045,2025-12-16,100.61,
S007,D045,2025-12-17,102.34,97.7
S007,D045,2025-12-18,100.34,88.66
S007,D045,2025-12-19,100.79,
S007,D045,2025-12-20,100.46,
S007,D045,2025-12-21,100.96,92.01
S007,D045,2025-12-22,99.81,89.7
S007,D045,2025-12-23,101.6,
S007,D045,2025-12-24,102.08,
S007,D045,2025-12-25,101.11,
S007,D045,2025-12-26,99.52,
S007,D045,2025-12-27,100.37,
S007,D045,2025-12-28,102.42,90.43
S007,D045,2025-12-29,102.35,
S007,D037,2025-10-01,72.68,66.6
S007,D037,2025-10-02,74.42,
S007,D037,2025-10-03,72.92,
S007,D037,2025-10-04,72.6,
S007,D037,2025-10-05,72.26,68.12
S007,D037,2025-10-06,74.11,
S007,D037,2025-10-07,74.02,
S007,D037,2025-10-08,73.87,
S007,D037,2025-10-09,71.57,
S007,D037,2025-10-10,72.11,
S007,D037,2025-10-11,74.29,
S007,D037,2025-10-12,72.39,
S007,D037,2025-10-13,71.59,
S007,D037,2025-10-14,73.35,
S007,D037,2025-10-15,74.15,
S007,D037,2025-10-16,72.67,
S007,D037,2025-10-17,71.58,
S007,D037,2025-10-18,72.51,
S007,D037,2025-10-19,72.73,
S007,D037,2025-10-20,74.11,
S007,D037,2025-10-21,72.02,
S007,D037,2025-10-22,73.15,
S007,D037,2025-10-23,72.1,
S007,D037,2025-10-24,73.66,
S007,D037,2025-10-25,71.77,
S007,D037,2025-10-26,72.24,65.06
S007,D037,2025-10-27,71.85,
S007,D037,2025-10-28,72.96,
S007,D037,2025-10-29,73.99,
S007,D037,2025-10-30,74.16,
S007,D037,2025-10-31,74.38,
S007,D037,2025-11-01,72.24,
S007,D037,2025-11-02,71.92,63.77
S007,D037,2025-11-03,73.32,
S007,D037,2025-11-04,72.28,
S007,D037,2025-11-05,73.88,67.72
S007,D037,2025-11-06,71.7,
S007,D037,2025-11-07,73.73,
S007,D037,2025-11-08,73.55,
S007,D037,2025-11-09,74.3,
S007,D037,2025-11-10,73.72,
S007,D037,2025-11-11,71.64,63.93
S007,D037,2025-11-12,73.29,
S007,D037,2025-11-13,74.35,67.27
S007,D037,2025-11-14,71.66,
S007,D037,2025-11-15,73.84,
S007,D037,2025-11-16,73.23,
S007,D037,2025-11-17,72.26,
S007,D037,2025-11-18,72.39,
S007,D037,2025-11-19,73.17,
S007,D037,2025-11-20,73.69,
S007,D037,2025-11-21,73.1,
S007,D037,2025-11-22,72.47,
S007,D037,2025-11-23,71.5,
S007,D037,2025-11-24,73.01,
S007,D037,2025-11-25,71.5,
S007,D037,2025-11-26,73.49,
S007,D037,2025-11-27,72.81,
S007,D037,2025-11-28,73.21,
S007,D037,2025-11-29,73.06,
S007,D037,2025-11-30,73.97,
S007,D037,2025-12-01,72.81,
S007,D037,2025-12-02,74.18,
S007,D037,2025-12-03,74.23,71.02
S007,D037,2025-12-04,72.05,
S007,D037,2025-12-05,74.45,71.14
S007,D037,2025-12-06,72.98,70.48
S007,D037,2025-12-07,73.15,
S007,D037,2025-12-08,74.11,66.98
S007,D037,2025-12-09,72.51,
S007,D037,2025-12-10,71.72,
S007,D037,2025-12-11,73.94,69.73
S007,D037,2025-12-12,72.88,65.3
S007,D037,2025-12-13,71.92,
S007,D037,2025-12-14,71.76,
S007,D037,2025-12-15,73.92,70.96
S007,D037,2025-12-16,74.38,71.82
S007,D037,2025-12-17,72.34,
S007,D037,2025-12-18,72.02,
S007,D037,2025-12-19,74.03,
S007,D037,2025-12-20,74.48,69.95
S007,D037,2025-12-21,72.32,64.61
S007,D037,2025-12-22,74.31,
S007,D037,2025-12-23,71.65,
S007,D037,2025-12-24,73.92,
S007,D037,2025-12-25,72.91,
S007,D037,2025-12-26,73.53,
S007,D037,2025-12-27,73.04,67.57
S007,D037,2025-12-28,72.52,
S007,D037,2025-12-29,72.31,
S007,D031,2025-10-01,76.79,
S007,D031,2025-10-02,75.98,
S007,D031,2025-10-03,76.17,
S007,D031,2025-10-04,76.07,
S007,D031,2025-10-05,76.81,
S007,D031,2025-10-06,78.13,
S007,D031,2025-10-07,77.06,
S007,D031,2025-10-08,78.38,
S007,D031,2025-10-09,77.61,
S007,D031,2025-10-10,78.2,
S007,D031,2025-10-11,75.75,
S007,D031,2025-10-12,77.61,
S007,D031,2025-10-13,76.74,
S007,D031,2025-10-14,77.91,
S007,D031,2025-10-15,76.1,
S007,D031,2025-10-16,75.92,
S007,D031,2025-10-17,77.25,
S007,D031,2025-10-18,75.94,68.6
S007,D031,2025-10-19,77.32,
S007,D031,2025-10-20,77.84,
S007,D031,2025-10-21,76.49,73.45
S007,D031,2025-10-22,77.0,71.47
S007,D031,2025-10-23,77.53,
S007,D031,2025-10-24,75.53,
S007,D031,2025-10-25,75.62,
S007,D031,2025-10-26,77.97,
S007,D031,2025-10-27,76.61,70.82
S007,D031,2025-10-28,76.33,
S007,D031,2025-10-29,77.63,
S007,D031,2025-10-30,77.79,
S007,D031,2025-10-31,77.07,
S007,D031,2025-11-01,76.1,
S007,D031,2025-11-02,78.16,
S007,D031,2025-11-03,76.45,70.16
S007,D031,2025-11-04,77.0,
S007,D031,2025-11-05,76.33,
S007,D031,2025-11-06,77.43,
S007,D031,2025-11-07,77.45,
S007,D031,2025-11-08,77.95,70.71
S007,D031,2025-11-09,75.65,
S007,D031,2025-11-10,78.5,
S007,D031,2025-11-11,78.08,71.94
S007,D031,2025-11-12,76.55,
S007,D031,2025-11-13,76.62,
S007,D031,2025-11-14,76.97,
S007,D031,2025-11-15,78.21,
S007,D031,2025-11-16,78.45,70.99
S007,D031,2025-11-17,76.75,
S007,D031,2025-11-18,77.14,
S007,D031,2025-11-19,78.19,
S007,D031,2025-11-20,77.95,
S007,D031,2025-11-21,76.97,
S007,D031,2025-11-22,76.41,
S007,D031,2025-11-23,77.79,
S007,D031,2025-11-24,75.96,
S007,D031,2025-11-25,77.49,
S007,D031,2025-11-26,77.09,
S007,D031,2025-11-27,76.94,
S007,D031,2025-11-28,76.81,74.41
S007,D031,2025-11-29,77.66,
S007,D031,2025-11-30,76.94,
S007,D031,2025-12-01,75.88,
S007,D031,2025-12-02,75.87,66.91
S007,D031,2025-12-03,77.77,
S007,D031,2025-12-04,78.0,
S007,D031,2025-12-05,76.01,
S007,D031,2025-12-06,76.88,
S007,D031,2025-12-07,76.95,
S007,D031,2025-12-08,76.38,
S007,D031,2025-12-09,76.18,
S007,D031,2025-12-10,76.08,
S007,D031,2025-12-11,76.85,68.5
S007,D031,2025-12-12,76.34,
S007,D031,2025-12-13,77.69,
S007,D031,2025-12-14,76.93,72.66
S007,D031,2025-12-15,77.88,
S007,D031,2025-12-16,78.16,
S007,D031,2025-12-17,76.26,
S007,D031,2025-12-18,75.94,68.97
S007,D031,2025-12-19,77.78,
S007,D031,2025-12-20,78.46,
S007,D031,2025-12-21,76.33,
S007,D031,2025-12-22,77.85,
S007,D031,2025-12-23,78.34,
S007,D031,2025-12-24,77.85,
S007,D031,2025-12-25,76.94,
S007,D031,2025-12-26,76.59,
S007,D031,2025-12-27,77.97,
S007,D031,2025-12-28,76.15,
S007,D031,2025-12-29,78.34,
S007,D005,2025-10-01,102.45,
S007,D005,2025-10-02,100.63,
S007,D005,2025-10-03,99.64,
S007,D005,2025-10-04,101.5,91.65
S007,D005,2025-10-05,101.66,
S007,D005,2025-10-06,102.46,
S007,D005,2025-10-07,102.02,90.98
S007,D005,2025-10-08,101.69,
S007,D005,2025-10-09,101.88,
S007,D005,2025-10-10,100.14,
S007,D005,2025-10-11,99.85,
S007,D005,2025-10-12,100.0,
S007,D005,2025-10-13,101.8,95.19
S007,D005,2025-10-14,101.25,
S007,D005,2025-10-15,100.95,
S007,D005,2025-10-16,102.06,97.29
S007,D005,2025-10-17,99.68,
S007,D005,2025-10-18,101.03,
S007,D005,2025-10-19,99.77,88.13
S007,D005,2025-10-20,101.22,96.44
S007,D005,2025-10-21,102.2,
S007,D005,2025-10-22,99.99,
S007,D005,2025-10-23,102.14,
S007,D005,2025-10-24,99.83,
S007,D005,2025-10-25,101.0,
S007,D005,2025-10-26,102.18,
S007,D005,2025-10-27,100.99,
S007,D005,2025-10-28,100.95,
S007,D005,2025-10-29,100.93,
S007,D005,2025-10-30,101.37,
S007,D005,2025-10-31,102.41,
S007,D005,2025-11-01,99.76,
S007,D005,2025-11-02,101.1,
S007,D005,2025-11-03,99.54,
S007,D005,2025-11-04,100.57,93.11
S007,D005,2025-11-05,102.43,
S007,D005,2025-11-06,99.98,
S007,D005,2025-11-07,102.21,95.81
S007,D005,2025-11-08,101.66,
S007,D005,2025-11-09,99.95,
S007,D005,2025-11-10,100.47,89.17
S007,D005,2025-11-11,100.87,95.84
S007,D005,2025-11-12,102.1,97.29
S007,D005,2025-11-13,102.44,96.83
S007,D005,2025-11-14,102.5,
S007,D005,2025-11-15,101.02,
S007,D005,2025-11-16,101.62,
S007,D005,2025-11-17,100.17,
S007,D005,2025-11-18,100.62,
S007,D005,2025-11-19,100.03,
S007,D005,2025-11-20,101.62,
S007,D005,2025-11-21,100.21,89.2
S007,D005,2025-11-22,101.38,97.98
S007,D005,2025-11-23,100.34,96.02
S007,D005,2025-11-24,100.6,
S007,D005,2025-11-25,99.86,
S007,D005,2025-11-26,100.58,
S007,D005,2025-11-27,101.39,
S007,D005,2025-11-28,101.37,
S007,D005,2025-11-29,101.59,
S007,D005,2025-11-30,101.57,
S007,D005,2025-12-01,99.52,
S007,D005,2025-12-02,100.29,
S007,D005,2025-12-03,99.83,87.99
S007,D005,2025-12-04,99.97,89.16
S007,D005,2025-12-05,101.18,
S007,D005,2025-12-06,102.44,
S007,D005,2025-12-07,99.94,
S007,D005,2025-12-08,100.79,
S007,D005,2025-12-09,100.99,
S007,D005,2025-12-10,101.42,
S007,D005,2025-12-11,101.62,
S007,D005,2025-12-12,102.01,
S007,D005,2025-12-13,100.38,
S007,D005,2025-12-14,101.94,
S007,D005,2025-12-15,99.76,
S007,D005,2025-12-16,100.72,
S007,D005,2025-12-17,101.38,
S007,D005,2025-12-18,99.76,
S007,D005,2025-12-19,100.23,
S007,D005,2025-12-20,101.5,96.07
S007,D005,2025-12-21,101.44,
S007,D005,2025-12-22,101.08,
S007,D005,2025-12-23,102.23,93.36
S007,D005,2025-12-24,101.05,
S007,D005,2025-12-25,101.95,
S007,D005,2025-12-26,102.16,
S007,D005,2025-12-27,100.31,
S007,D005,2025-12-28,100.57,
S007,D005,2025-12-29,100.73,
S007,D015,2025-10-01,86.36,
S007,D015,2025-10-02,85.03,
S007,D015,2025-10-03,83.98,
S007,D015,2025-10-04,85.25,81.68
S007,D015,2025-10-05,84.78,76.1
S007,D015,2025-10-06,85.86,
S007,D015,2025-10-07,84.63,75.24
S007,D015,2025-10-08,85.46,
S007,D015,2025-10-09,84.78,
S007,D015,2025-10-10,84.9,
S007,D015,2025-10-11,85.12,78.67
S007,D015,2025-10-12,84.88,
S007,D015,2025-10-13,83.83,77.77
S007,D015,2025-10-14,84.33,
S007,D015,2025-10-15,84.62,
S007,D015,2025-10-16,85.47,
S007,D015,2025-10-17,83.97,
S007,D015,2025-10-18,84.8,
S007,D015,2025-10-19,84.08,
S007,D015,2025-10-20,85.95,79.75
S007,D015,2025-10-21,85.46,
S007,D015,2025-10-22,84.67,
S007,D015,2025-10-23,85.6,
S007,D015,2025-10-24,86.04,
S007,D015,2025-10-25,85.68,
S007,D015,2025-10-26,86.16,
S007,D015,2025-10-27,83.73,
S007,D015,2025-10-28,83.81,
S007,D015,2025-10-29,85.44,
S007,D015,2025-10-30,84.09,
S007,D015,2025-10-31,84.53,
S007,D015,2025-11-01,85.31,
S007,D015,2025-11-02,84.26,
S007,D015,2025-11-03,84.89,
S007,D015,2025-11-04,86.18,
S007,D015,2025-11-05,84.46,81.36
S007,D015,2025-11-06,86.48,81.44
S007,D015,2025-11-07,84.78,82.22
S007,D015,2025-11-08,86.3,
S007,D015,2025-11-09,83.93,
S007,D015,2025-11-10,86.19,
S007,D015,2025-11-11,84.8,
S007,D015,2025-11-12,83.62,
S007,D015,2025-11-13,86.08,76.99
S007,D015,2025-11-14,85.05,
S007,D015,2025-11-15,84.53,80.04
S007,D015,2025-11-16,84.23,
S007,D015,2025-11-17,85.18,
S007,D015,2025-11-18,85.27,
S007,D015,2025-11-19,85.22,
S007,D015,2025-11-20,84.81,
S007,D015,2025-11-21,84.97,
S007,D015,2025-11-22,84.82,
S007,D015,2025-11-23,85.67,82.4
S007,D015,2025-11-24,85.37,80.19
S007,D015,2025-11-25,84.58,
S007,D015,2025-11-26,86.31,
S007,D015,2025-11-27,85.2,
S007,D015,2025-11-28,85.45,
S007,D015,2025-11-29,83.98,
S007,D015,2025-11-30,85.48,
S007,D015,2025-12-01,86.49,
S007,D015,2025-12-02,86.23,80.17
S007,D015,2025-12-03,85.64,81.24
S007,D015,2025-12-04,85.45,
S007,D015,2025-12-05,85.57,81.65
S007,D015,2025-12-06,86.1,
S007,D015,2025-12-07,85.02,
S007,D015,2025-12-08,84.54,
S007,D015,2025-12-09,84.41,
S007,D015,2025-12-10,84.4,
S007,D015,2025-12-11,85.94,77.6
S007,D015,2025-12-12,83.81,76.82
S007,D015,2025-12-13,85.83,
S007,D015,2025-12-14,83.66,
S007,D015,2025-12-15,85.89,
S007,D015,2025-12-16,84.24,
S007,D015,2025-12-17,83.57,
S007,D015,2025-12-18,85.91,
S007,D015,2025-12-19,83.77,80.3
S007,D015,2025-12-20,84.93,
S007,D015,2025-12-21,85.22,79.93
S007,D015,2025-12-22,86.34,
S007,D015,2025-12-23,84.89,
S007,D015,2025-12-24,85.57,80.46
S007,D015,2025-12-25,83.68,
S007,D015,2025-12-26,85.35,
S007,D015,2025-12-27,83.61,
S007,D015,2025-12-28,84.36,
S007,D015,2025-12-29,84.28,
S007,D003,2025-10-01,82.19,78.14
S007,D003,2025-10-02,79.97,
S007,D003,2025-10-03,80.57,
S007,D003,2025-10-04,79.73,
S007,D003,2025-10-05,81.88,
S007,D003,2025-10-06,82.3,
S007,D003,2025-10-07,79.9,74.13
S007,D003,2025-10-08,82.08,
S007,D003,2025-10-09,80.1,
S007,D003,2025-10-10,82.18,
S007,D003,2025-10-11,81.67,
S007,D003,2025-10-12,80.62,
S007,D003,2025-10-13,81.81,
S007,D003,2025-10-14,80.8,
S007,D003,2025-10-15,79.92,71.14
S007,D003,2025-10-16,79.99,
S007,D003,2025-10-17,81.95,
S007,D003,2025-10-18,81.67,
S007,D003,2025-10-19,82.39,
S007,D003,2025-10-20,79.94,76.79
S007,D003,2025-10-21,79.81,
S007,D003,2025-10-22,81.09,
S007,D003,2025-10-23,81.29,
S007,D003,2025-10-24,81.22,
S007,D003,2025-10-25,79.75,
S007,D003,2025-10-26,81.27,
S007,D003,2025-10-27,82.43,
S007,D003,2025-10-28,82.04,
S007,D003,2025-10-29,80.65,
S007,D003,2025-10-30,80.05,
S007,D003,2025-10-31,81.98,
S007,D003,2025-11-01,82.04,
S007,D003,2025-11-02,79.93,73.75
S007,D003,2025-11-03,81.8,78.72
S007,D003,2025-11-04,81.55,
S007,D003,2025-11-05,82.16,
S007,D003,2025-11-06,81.7,
S007,D003,2025-11-07,80.68,74.9
S007,D003,2025-11-08,81.78,
S007,D003,2025-11-09,82.18,79.57
S007,D003,2025-11-10,79.95,75.74
S007,D003,2025-11-11,82.22,
S007,D003,2025-11-12,81.97,
S007,D003,2025-11-13,79.96,74.55
S007,D003,2025-11-14,80.96,74.63
S007,D003,2025-11-15,81.2,
S007,D003,2025-11-16,80.74,
S007,D003,2025-11-17,81.5,
S007,D003,2025-11-18,80.31,77.51
S007,D003,2025-11-19,81.77,
S007,D003,2025-11-20,81.2,
S007,D003,2025-11-21,79.88,
S007,D003,2025-11-22,82.37,
S007,D003,2025-11-23,80.07,
S007,D003,2025-11-24,80.91,
S007,D003,2025-11-25,80.39,71.94
S007,D003,2025-11-26,82.42,
S007,D003,2025-11-27,81.99,77.8
S007,D003,2025-11-28,80.95,
S007,D003,2025-11-29,80.57,
S007,D003,2025-11-30,79.61,75.78
S007,D003,2025-12-01,79.87,76.84
S007,D003,2025-12-02,80.3,
S007,D003,2025-12-03,82.02,
S007,D003,2025-12-04,79.64,
S007,D003,2025-12-05,81.13,
S007,D003,2025-12-06,81.76,
S007,D003,2025-12-07,79.94,75.63
S007,D003,2025-12-08,80.86,
S007,D003,2025-12-09,79.92,75.35
S007,D003,2025-12-10,82.48,79.0
S007,D003,2025-12-11,80.66,74.68
S007,D003,2025-12-12,80.34,
S007,D003,2025-12-13,80.36,
S007,D003,2025-12-14,80.1,
S007,D003,2025-12-15,82.28,
S007,D003,2025-12-16,80.85,
S007,D003,2025-12-17,79.93,
S007,D003,2025-12-18,81.2,
S007,D003,2025-12-19,80.38,
S007,D003,2025-12-20,80.48,72.05
S007,D003,2025-12-21,82.48,
S007,D003,2025-12-22,79.56,
S007,D003,2025-12-23,80.73,
S007,D003,2025-12-24,79.71,
S007,D003,2025-12-25,81.98,
S007,D003,2025-12-26,81.9,
S007,D003,2025-12-27,80.77,
S007,D003,2025-12-28,82.18,
S007,D003,2025-12-29,80.96,
S008,D005,2025-10-01,101.05,
S008,D005,2025-10-02,99.78,
S008,D005,2025-10-03,101.66,97.41
S008,D005,2025-10-04,101.73,
S008,D005,2025-10-05,101.06,
S008,D005,2025-10-06,102.4,
S008,D005,2025-10-07,101.45,
S008,D005,2025-10-08,102.46,94.81
S008,D005,2025-10-09,102.12,93.88
S008,D005,2025-10-10,101.25,
S008,D005,2025-10-11,101.7,96.68
S008,D005,2025-10-12,100.35,
S008,D005,2025-10-13,100.76,97.41
S008,D005,2025-10-14,101.84,
S008,D005,2025-10-15,100.31,
S008,D005,2025-10-16,102.46,
S008,D005,2025-10-17,102.34,
S008,D005,2025-10-18,101.61,
S008,D005,2025-10-19,99.76,
S008,D005,2025-10-20,99.99,
S008,D005,2025-10-21,99.81,
S008,D005,2025-10-22,102.26,
S008,D005,2025-10-23,100.07,
S008,D005,2025-10-24,100.04,
S008,D005,2025-10-25,99.65,
S008,D005,2025-10-26,99.69,
S008,D005,2025-10-27,102.31,
S008,D005,2025-10-28,100.62,
S008,D005,2025-10-29,99.86,
S008,D005,2025-10-30,99.74,
S008,D005,2025-10-31,100.6,
S008,D005,2025-11-01,101.03,
S008,D005,2025-11-02,102.25,
S008,D005,2025-11-03,101.25,
S008,D005,2025-11-04,101.4,
S008,D005,2025-11-05,99.67,
S008,D005,2025-11-06,101.6,91.51
S008,D005,2025-11-07,101.7,95.82
S008,D005,2025-11-08,101.65,
S008,D005,2025-11-09,100.27,
S008,D005,2025-11-10,100.58,
S008,D005,2025-11-11,101.73,
S008,D005,2025-11-12,99.59,
S008,D005,2025-11-13,100.44,
S008,D005,2025-11-14,99.73,
S008,D005,2025-11-15,101.15,
S008,D005,2025-11-16,102.41,91.38
S008,D005,2025-11-17,101.43,
S008,D005,2025-11-18,100.29,
S008,D005,2025-11-19,99.97,
S008,D005,2025-11-20,101.21,
S008,D005,2025-11-21,100.68,
S008,D005,2025-11-22,102.16,95.91
S008,D005,2025-11-23,99.96,
S008,D005,2025-11-24,102.09,
S008,D005,2025-11-25,99.75,
S008,D005,2025-11-26,101.69,
S008,D005,2025-11-27,101.88,
S008,D005,2025-11-28,102.34,
S008,D005,2025-11-29,101.01,
S008,D005,2025-11-30,101.97,93.71
S008,D005,2025-12-01,101.82,
S008,D005,2025-12-02,100.22,
S008,D005,2025-12-03,101.64,
S008,D005,2025-12-04,100.71,
S008,D005,2025-12-05,102.32,
S008,D005,2025-12-06,100.06,
S008,D005,2025-12-07,102.03,
S008,D005,2025-12-08,101.05,95.39
S008,D005,2025-12-09,101.06,
S008,D005,2025-12-10,99.53,
S008,D005,2025-12-11,101.32,95.14
S008,D005,2025-12-12,101.96,
S008,D005,2025-12-13,99.75,90.99
S008,D005,2025-12-14,101.94,
S008,D005,2025-12-15,102.1,
S008,D005,2025-12-16,100.11,
S008,D005,2025-12-17,100.9,
S008,D005,2025-12-18,100.48,
S008,D005,2025-12-19,101.53,
S008,D005,2025-12-20,100.46,93.63
S008,D005,2025-12-21,101.72,
S008,D005,2025-12-22,99.51,
S008,D005,2025-12-23,101.84,
S008,D005,2025-12-24,99.53,
S008,D005,2025-12-25,100.81,
S008,D005,2025-12-26,99.87,
S008,D005,2025-12-27,102.34,
S008,D005,2025-12-28,100.51,88.97
S008,D005,2025-12-29,102.29,
S008,D002,2025-10-01,59.52,
S008,D002,2025-10-02,60.02,
S008,D002,2025-10-03,61.53,
S008,D002,2025-10-04,61.09,
S008,D002,2025-10-05,60.08,
S008,D002,2025-10-06,60.11,58.01
S008,D002,2025-10-07,60.79,
S008,D002,2025-10-08,60.33,54.53
S008,D002,2025-10-09,60.68,
S008,D002,2025-10-10,60.87,
S008,D002,2025-10-11,62.23,
S008,D002,2025-10-12,62.38,
S008,D002,2025-10-13,62.28,
S008,D002,2025-10-14,60.09,
S008,D002,2025-10-15,62.23,
S008,D002,2025-10-16,62.17,
S008,D002,2025-10-17,60.14,
S008,D002,2025-10-18,62.4,58.93
S008,D002,2025-10-19,62.44,56.48
S008,D002,2025-10-20,61.14,
S008,D002,2025-10-21,61.02,54.4
S008,D002,2025-10-22,60.63,
S008,D002,2025-10-23,60.16,
S008,D002,2025-10-24,59.58,
S008,D002,2025-10-25,62.27,
S008,D002,2025-10-26,61.38,57.15
S008,D002,2025-10-27,60.63,
S008,D002,2025-10-28,61.25,55.42
S008,D002,2025-10-29,61.47,
S008,D002,2025-10-30,59.94,54.21
S008,D002,2025-10-31,61.15,
S008,D002,2025-11-01,59.89,
S008,D002,2025-11-02,62.5,
S008,D002,2025-11-03,61.08,
S008,D002,2025-11-04,62.14,
S008,D002,2025-11-05,59.62,
S008,D002,2025-11-06,59.85,
S008,D002,2025-11-07,59.64,
S008,D002,2025-11-08,59.56,
S008,D002,2025-11-09,60.33,
S008,D002,2025-11-10,60.83,
S008,D002,2025-11-11,60.99,
S008,D002,2025-11-12,61.69,
S008,D002,2025-11-13,61.88,
S008,D002,2025-11-14,60.96,
S008,D002,2025-11-15,60.96,
S008,D002,2025-11-16,61.91,54.74
S008,D002,2025-11-17,61.72,
S008,D002,2025-11-18,61.31,
S008,D002,2025-11-19,61.14,
S008,D002,2025-11-20,61.19,57.04
S008,D002,2025-11-21,62.21,59.48
S008,D002,2025-11-22,61.91,59.2
S008,D002,2025-11-23,61.79,
S008,D002,2025-11-24,60.24,
S008,D002,2025-11-25,61.34,
S008,D002,2025-11-26,60.48,
S008,D002,2025-11-27,61.69,
S008,D002,2025-11-28,62.37,56.26
S008,D002,2025-11-29,61.47,
S008,D002,2025-11-30,59.84,
S008,D002,2025-12-01,59.64,
S008,D002,2025-12-02,61.19,
S008,D002,2025-12-03,60.45,58.03
S008,D002,2025-12-04,62.29,
S008,D002,2025-12-05,59.56,
S008,D002,2025-12-06,60.45,
S008,D002,2025-12-07,60.01,54.6
S008,D002,2025-12-08,60.34,
S008,D002,2025-12-09,60.99,
S008,D002,2025-12-10,59.94,
S008,D002,2025-12-11,59.66,
S008,D002,2025-12-12,61.36,
S008,D002,2025-12-13,61.9,
S008,D002,2025-12-14,60.54,
S008,D002,2025-12-15,61.2,
S008,D002,2025-12-16,60.48,58.38
S008,D002,2025-12-17,59.68,
S008,D002,2025-12-18,62.26,
S008,D002,2025-12-19,61.23,
S008,D002,2025-12-20,59.79,
S008,D002,2025-12-21,60.25,
S008,D002,2025-12-22,60.19,
S008,D002,2025-12-23,61.14,55.8
S008,D002,2025-12-24,61.84,
S008,D002,2025-12-25,62.39,
S008,D002,2025-12-26,61.38,
S008,D002,2025-12-27,60.91,
S008,D002,2025-12-28,61.73,
S008,D002,2025-12-29,61.18,
S008,D003,2025-10-01,80.71,72.18
S008,D003,2025-10-02,81.32,
S008,D003,2025-10-03,79.58,
S008,D003,2025-10-04,80.26,
S008,D003,2025-10-05,81.75,
S008,D003,2025-10-06,81.67,
S008,D003,2025-10-07,79.72,
S008,D003,2025-10-08,80.29,
S008,D003,2025-10-09,81.85,73.82
S008,D003,2025-10-10,80.87,
S008,D003,2025-10-11,79.83,
S008,D003,2025-10-12,80.52,
S008,D003,2025-10-13,81.45,
